pre_process_speed, inference_speed, post_process_speed, man_down_speed, deep_sort_speed,CPU_utilization_rate, CPU_temperature, CPU_power_consumption, GPU_memory_used, GPU_utilization_rate, GPU_temperature, GPU_power_consumption
0.6873607635498047, 306.29777908325195, 1.0530948638916016, 0.31304359436035156, 113.93308639526367, 100.0, 65.5,0.0,0.0,0.0,0.0,0.0,0.0
0.6368160247802734, 322.86667823791504, 1.058816909790039, 0.3254413604736328, 113.9066219329834, 100.0, 65.8,0.0,0.0,0.0,0.0,0.0,0.0
0.8962154388427734, 325.4890441894531, 1.0259151458740234, 0.3542900085449219, 170.8981990814209, 100.0, 66.9,0.0,0.0,0.0,0.0,0.0,0.0
0.7684230804443359, 317.2285556793213, 1.033782958984375, 0.32520294189453125, 206.3901424407959, 100.0, 68.1,0.0,0.0,0.0,0.0,0.0,0.0
0.6213188171386719, 305.32121658325195, 1.0325908660888672, 0.3058910369873047, 112.73050308227539, 100.0, 66.2,0.0,0.0,0.0,0.0,0.0,0.0
0.48995018005371094, 327.0449638366699, 1.0378360748291016, 0.30612945556640625, 117.39540100097656, 100.0, 66.2,0.0,0.0,0.0,0.0,0.0,0.0
0.7987022399902344, 323.4367370605469, 1.058340072631836, 0.3311634063720703, 167.9074764251709, 100.0, 67.2,0.0,0.0,0.0,0.0,0.0,0.0
0.6463527679443359, 307.59310722351074, 1.016378402709961, 0.3268718719482422, 197.70526885986328, 100.0, 68.3,0.0,0.0,0.0,0.0,0.0,0.0
0.8332729339599609, 306.06770515441895, 1.0366439819335938, 0.3228187561035156, 197.81732559204102, 100.0, 69.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7984638214111328, 310.2073669433594, 1.058816909790039, 0.3418922424316406, 201.95508003234863, 100.0, 68.9,0.0,0.0,0.0,0.0,0.0,0.0
0.7824897766113281, 305.24206161499023, 1.056671142578125, 0.3268718719482422, 170.65811157226562, 100.0, 68.7,0.0,0.0,0.0,0.0,0.0,0.0
0.6945133209228516, 317.4736499786377, 1.0809898376464844, 0.3237724304199219, 151.24154090881348, 100.0, 68.7,0.0,0.0,0.0,0.0,0.0,0.0
0.8513927459716797, 317.42382049560547, 1.0509490966796875, 0.3216266632080078, 156.4927101135254, 100.0, 68.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7364749908447266, 316.7388439178467, 1.03759765625, 0.3342628479003906, 153.35369110107422, 100.0, 68.3,0.0,0.0,0.0,0.0,0.0,0.0
0.8645057678222656, 309.3395233154297, 1.0404586791992188, 0.3190040588378906, 152.3897647857666, 99.9, 68.8,0.0,0.0,0.0,0.0,0.0,0.0
0.9684562683105469, 314.3496513366699, 1.0488033294677734, 0.34618377685546875, 150.55513381958008, 100.0, 68.9,0.0,0.0,0.0,0.0,0.0,0.0
0.8101463317871094, 315.6299591064453, 1.035451889038086, 0.31065940856933594, 111.0081672668457, 100.0, 66.7,0.0,0.0,0.0,0.0,0.0,0.0
0.8814334869384766, 327.45909690856934, 1.0242462158203125, 0.3063678741455078, 109.344482421875, 100.0, 66.6,0.0,0.0,0.0,0.0,0.0,0.0
0.4906654357910156, 329.4236660003662, 1.062154769897461, 0.32639503479003906, 152.27460861206055, 100.0, 66.3,0.0,0.0,0.0,0.0,0.0,0.0
0.7038116455078125, 331.113338470459, 1.0378360748291016, 0.34689903259277344, 153.37753295898438, 100.0, 68.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7698535919189453, 321.58827781677246, 1.013040542602539, 0.35071372985839844, 153.87511253356934, 100.0, 68.6,0.0,0.0,0.0,0.0,0.0,0.0
0.7431507110595703, 318.1595802307129, 1.068115234375, 0.32019615173339844, 153.37181091308594, 100.0, 68.8,0.0,0.0,0.0,0.0,0.0,0.0
0.7140636444091797, 318.1295394897461, 1.0173320770263672, 0.3294944763183594, 154.33049201965332, 100.0, 68.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7810592651367188, 317.6736831665039, 1.0745525360107422, 0.3223419189453125, 157.1793556213379, 100.0, 68.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7712841033935547, 316.24341011047363, 1.0416507720947266, 0.3364086151123047, 153.5947322845459, 100.0, 69.1,0.0,0.0,0.0,0.0,0.0,0.0
0.7460117340087891, 321.3646411895752, 1.0631084442138672, 0.3323554992675781, 152.19664573669434, 100.0, 69.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7793903350830078, 316.32137298583984, 1.0395050048828125, 0.335693359375, 155.503511428833, 100.0, 68.7,0.0,0.0,0.0,0.0,0.0,0.0
0.7851123809814453, 315.5641555786133, 1.0457038879394531, 0.33164024353027344, 152.10700035095215, 100.0, 67.4,0.0,0.0,0.0,0.0,0.0,0.0
0.8635520935058594, 316.20192527770996, 1.0180473327636719, 0.3292560577392578, 121.42825126647949, 100.0, 66.8,0.0,0.0,0.0,0.0,0.0,0.0
0.8690357208251953, 322.22676277160645, 1.0433197021484375, 0.35071372985839844, 166.2909984588623, 100.0, 66.7,0.0,0.0,0.0,0.0,0.0,0.0
0.8368492126464844, 337.5241756439209, 1.0495185852050781, 0.3192424774169922, 112.18571662902832, 99.4, 66.1,0.0,0.0,0.0,0.0,0.0,0.0
0.8847713470458984, 327.01683044433594, 1.062154769897461, 0.33020973205566406, 156.08906745910645, 100.0, 66.5,0.0,0.0,0.0,0.0,0.0,0.0
0.49114227294921875, 328.98616790771484, 1.0142326354980469, 0.3390312194824219, 153.7942886352539, 100.0, 69.2,0.0,0.0,0.0,0.0,0.0,0.0
0.7805824279785156, 318.4399604797363, 1.0514259338378906, 0.3371238708496094, 150.4511833190918, 100.0, 69.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7987022399902344, 318.12381744384766, 1.0263919830322266, 0.3485679626464844, 152.6327133178711, 100.0, 68.5,0.0,0.0,0.0,0.0,0.0,0.0
0.461578369140625, 317.415714263916, 1.0437965393066406, 0.3428459167480469, 156.15081787109375, 100.0, 68.5,0.0,0.0,0.0,0.0,0.0,0.0
0.46372413635253906, 316.908597946167, 1.054525375366211, 0.31876564025878906, 153.57232093811035, 100.0, 69.2,0.0,0.0,0.0,0.0,0.0,0.0
0.4630088806152344, 313.81773948669434, 1.0390281677246094, 0.3409385681152344, 152.96435356140137, 100.0, 69.2,0.0,0.0,0.0,0.0,0.0,0.0
0.47397613525390625, 317.02351570129395, 1.0151863098144531, 0.31876564025878906, 153.09667587280273, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.4680156707763672, 314.2216205596924, 1.0807514190673828, 0.3399848937988281, 154.73604202270508, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.4630088806152344, 318.36485862731934, 1.0433197021484375, 0.32901763916015625, 156.80766105651855, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.4646778106689453, 314.2726421356201, 1.0437965393066406, 0.35119056701660156, 150.7554054260254, 100.0, 68.8,0.0,0.0,0.0,0.0,0.0,0.0
0.47516822814941406, 316.18809700012207, 1.0159015655517578, 0.33354759216308594, 154.69813346862793, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.4608631134033203, 316.29157066345215, 1.0571479797363281, 0.3466606140136719, 150.45905113220215, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7748603820800781, 315.75751304626465, 1.0340213775634766, 0.35643577575683594, 152.6663303375244, 100.0, 68.9,0.0,0.0,0.0,0.0,0.0,0.0
0.8356571197509766, 319.90623474121094, 1.0416507720947266, 0.3352165222167969, 153.21993827819824, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.7371902465820312, 311.9986057281494, 1.026153564453125, 0.3192424774169922, 157.20820426940918, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.7765293121337891, 313.9045238494873, 1.0685920715332031, 0.3223419189453125, 154.30021286010742, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7293224334716797, 316.0426616668701, 1.04522705078125, 0.34046173095703125, 154.32071685791016, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7827281951904297, 314.0983581542969, 1.081228256225586, 0.3211498260498047, 111.2966537475586, 100.0, 67.2,0.0,0.0,0.0,0.0,0.0,0.0
0.8251667022705078, 325.4678249359131, 1.0385513305664062, 0.3101825714111328, 114.67313766479492, 100.0, 67.2,0.0,0.0,0.0,0.0,0.0,0.0
0.49185752868652344, 325.03533363342285, 0.8237361907958984, 0.3101825714111328, 114.67313766479492, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.5040168762207031, 306.0481548309326, 1.058340072631836, 0.3452301025390625, 156.8913459777832, 100.0, 67.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7903575897216797, 329.8053741455078, 1.0635852813720703, 0.3337860107421875, 152.05025672912598, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.6015300750732422, 316.6790008544922, 1.0640621185302734, 0.3502368927001953, 157.77087211608887, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.9365081787109375, 317.8586959838867, 1.0731220245361328, 0.3249645233154297, 156.58998489379883, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.4839897155761719, 314.1052722930908, 1.0797977447509766, 0.33164024353027344, 151.25131607055664, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.4851818084716797, 317.20900535583496, 1.0726451873779297, 0.33092498779296875, 154.16312217712402, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7181167602539062, 317.5649642944336, 1.0416507720947266, 0.33092498779296875, 156.85772895812988, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7355213165283203, 315.48118591308594, 1.0445117950439453, 0.3349781036376953, 155.36856651306152, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.7529258728027344, 318.70460510253906, 1.0662078857421875, 0.3247261047363281, 153.25045585632324, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7066726684570312, 314.20087814331055, 1.0137557983398438, 0.30994415283203125, 156.41522407531738, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.8528232574462891, 316.4534568786621, 1.0485649108886719, 0.3371238708496094, 155.517578125, 100.0, 69.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4858970642089844, 319.25368309020996, 1.024484634399414, 0.32067298889160156, 152.63962745666504, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.5326271057128906, 318.4657096862793, 1.0421276092529297, 0.3380775451660156, 153.9742946624756, 100.0, 69.7,0.0,0.0,0.0,0.0,0.0,0.0
0.7688999176025391, 317.6095485687256, 1.0378360748291016, 0.33092498779296875, 158.99276733398438, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7333755493164062, 329.3142318725586, 1.081228256225586, 0.34618377685546875, 156.205415725708, 100.0, 69.2,0.0,0.0,0.0,0.0,0.0,0.0
0.7817745208740234, 315.7992362976074, 1.0540485382080078, 0.347137451171875, 158.5521697998047, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.8094310760498047, 316.4207935333252, 1.056671142578125, 0.3476142883300781, 155.81440925598145, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.7510185241699219, 315.44947624206543, 1.0256767272949219, 0.3299713134765625, 157.66477584838867, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.7338523864746094, 316.76483154296875, 1.0409355163574219, 0.32901763916015625, 162.22643852233887, 100.0, 69.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4940032958984375, 323.1244087219238, 1.0666847229003906, 0.3256797790527344, 162.9660129547119, 100.0, 68.5,0.0,0.0,0.0,0.0,0.0,0.0
0.4906654357910156, 322.4172592163086, 1.0600090026855469, 0.3399848937988281, 162.90688514709473, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.48661231994628906, 323.0409622192383, 1.0495185852050781, 0.3371238708496094, 163.06591033935547, 100.0, 69.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4951953887939453, 327.36921310424805, 1.0342597961425781, 0.3516674041748047, 162.54162788391113, 100.0, 69.8,0.0,0.0,0.0,0.0,0.0,0.0
0.48804283142089844, 322.5250244140625, 1.0383129119873047, 0.3235340118408203, 155.66730499267578, 100.0, 67.8,0.0,0.0,0.0,0.0,0.0,0.0
0.6995201110839844, 317.54112243652344, 1.0077953338623047, 0.3101825714111328, 110.22782325744629, 100.0, 67.3,0.0,0.0,0.0,0.0,0.0,0.0
0.7541179656982422, 324.48887825012207, 1.081228256225586, 0.3368854522705078, 169.27480697631836, 100.0, 67.2,0.0,0.0,0.0,0.0,0.0,0.0
0.7174015045166016, 318.8459873199463, 1.0366439819335938, 0.335693359375, 155.10821342468262, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7100105285644531, 314.9909973144531, 1.0514259338378906, 0.34308433532714844, 157.40084648132324, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.9248256683349609, 315.40966033935547, 1.0666847229003906, 0.331878662109375, 154.32190895080566, 100.0, 69.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7898807525634766, 316.20001792907715, 1.020669937133789, 0.3230571746826172, 153.9463996887207, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.7567405700683594, 308.80093574523926, 1.005411148071289, 0.3116130828857422, 131.13808631896973, 100.0, 67.7,0.0,0.0,0.0,0.0,0.0,0.0
0.6394386291503906, 314.90278244018555, 1.056671142578125, 0.31566619873046875, 125.56099891662598, 100.0, 67.5,0.0,0.0,0.0,0.0,0.0,0.0
0.4820823669433594, 327.0142078399658, 1.077890396118164, 0.3254413604736328, 110.29410362243652, 100.0, 67.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4909038543701172, 330.2764892578125, 0.7765293121337891, 0.3254413604736328, 110.29410362243652, 100.0, 69.4,0.0,0.0,0.0,0.0,0.0,0.0
0.5092620849609375, 304.63099479675293, 1.0488033294677734, 0.3170967102050781, 112.0457649230957, 100.0, 67.6,0.0,0.0,0.0,0.0,0.0,0.0
0.4878044128417969, 330.04188537597656, 1.0445117950439453, 0.3108978271484375, 112.0457649230957, 100.0, 69.8,0.0,0.0,0.0,0.0,0.0,0.0
0.49114227294921875, 311.31887435913086, 0.80108642578125, 0.3108978271484375, 112.0457649230957, 100.0, 69.3,0.0,0.0,0.0,0.0,0.0,0.0
0.5075931549072266, 309.1135025024414, 1.0380744934082031, 0.3066062927246094, 111.67478561401367, 100.0, 67.7,0.0,0.0,0.0,0.0,0.0,0.0
0.7240772247314453, 328.66549491882324, 0.8139610290527344, 0.3066062927246094, 111.67478561401367, 100.0, 69.7,0.0,0.0,0.0,0.0,0.0,0.0
0.7503032684326172, 308.5057735443115, 1.0480880737304688, 0.3447532653808594, 157.52744674682617, 100.0, 67.6,0.0,0.0,0.0,0.0,0.0,0.0
0.49042701721191406, 331.3305377960205, 1.0645389556884766, 0.3209114074707031, 113.28291893005371, 100.0, 68.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4897117614746094, 336.6849422454834, 0.7979869842529297, 0.3209114074707031, 113.28291893005371, 100.0, 69.6,0.0,0.0,0.0,0.0,0.0,0.0
0.4990100860595703, 311.2502098083496, 0.827789306640625, 0.3209114074707031, 113.28291893005371, 100.0, 70.2,0.0,0.0,0.0,0.0,0.0,0.0
0.5078315734863281, 307.7723979949951, 0.7905960083007812, 0.3209114074707031, 113.28291893005371, 100.0, 69.7,0.0,0.0,0.0,0.0,0.0,0.0
