pre_process_speed, inference_speed, post_process_speed, man_down_speed, deep_sort_speed,CPU_utilization_rate, CPU_temperature, CPU_power_consumption, GPU_memory_used, GPU_utilization_rate, GPU_temperature, GPU_power_consumption
0.9436607360839844, 131.9584846496582, 5.372047424316406, 0.7658004760742188, 124.68314170837402, 9.6, 48.5, 0.0, 0.2310176209869069, 0.0, 43.531, 15324
0.9238719940185547, 64.78381156921387, 3.843545913696289, 0.8356571197509766, 50.86994171142578, 10.4, 48.593, 0.0, 0.23193848204238027, 0.0, 43.625, 15024
1.7857551574707031, 53.862571716308594, 3.581523895263672, 0.774383544921875, 48.63786697387695, 8.9, 48.906, 0.0, 0.23186130778852776, 5.9, 43.5, 14035
2.134561538696289, 56.69569969177246, 3.6482810974121094, 0.7493495941162109, 142.90976524353027, 8.8, 49.562, 0.0, 0.23321153832907152, 0.0, 43.562, 16005
1.104593276977539, 50.27437210083008, 4.935026168823242, 0.6885528564453125, 48.59161376953125, 10.8, 48.843, 0.0, 0.2336294273466267, 0.0, 43.906, 15510
1.2264251708984375, 50.06051063537598, 3.6916732788085938, 0.6642341613769531, 47.773122787475586, 9.1, 49.156, 0.0, 0.23383008040664327, 0.0, 43.937, 16005
1.1434555053710938, 43.888092041015625, 3.8552284240722656, 0.6756782531738281, 51.20730400085449, 9.5, 49.156, 0.0, 0.23381043605111718, 0.0, 43.718, 16005
1.6145706176757812, 49.5760440826416, 3.747701644897461, 0.6866455078125, 47.150611877441406, 10.0, 48.75, 0.0, 0.23382599846263785, 0.0, 43.593, 15904
1.0309219360351562, 46.24795913696289, 4.131078720092773, 0.6701946258544922, 47.95575141906738, 9.8, 49.562, 0.0, 0.2339177146420097, 0.0, 43.468, 16005
1.535654067993164, 51.48029327392578, 3.8106441497802734, 0.6711483001708984, 50.13322830200195, 9.2, 49.125, 0.0, 0.23387778812720664, 0.0, 43.593, 15904
1.7285346984863281, 43.831586837768555, 3.844022750854492, 0.6716251373291016, 47.72067070007324, 9.7, 49.5, 0.0, 0.23386579741669072, 0.0, 43.562, 15904
1.2013912200927734, 43.048858642578125, 3.910541534423828, 0.7042884826660156, 47.07956314086914, 9.4, 48.937, 0.0, 0.2339050861277429, 0.0, 43.718, 15510
1.31988525390625, 44.14033889770508, 4.065513610839844, 0.7562637329101562, 47.29795455932617, 9.6, 49.25, 0.0, 0.23395662067081138, 0.0, 43.875, 16005
1.3811588287353516, 55.43661117553711, 6.386756896972656, 0.9005069732666016, 47.77264595031738, 9.1, 49.312, 0.0, 0.23396083017556696, 0.0, 43.812, 16004
1.1904239654541016, 50.80437660217285, 4.239559173583984, 0.7052421569824219, 49.62968826293945, 9.4, 49.031, 0.0, 0.23395560018481001, 0.0, 43.656, 15904
0.9293556213378906, 52.33621597290039, 4.596948623657227, 0.7162094116210938, 48.43783378601074, 9.4, 48.843, 0.0, 0.23397460673658527, 0.0, 43.625, 15904
1.3527870178222656, 51.962852478027344, 5.110263824462891, 0.7171630859375, 48.45714569091797, 10.0, 49.062, 0.0, 0.23397167283933137, 0.0, 43.718, 16005
1.2187957763671875, 43.692588806152344, 3.9288997650146484, 0.69427490234375, 46.994686126708984, 9.5, 49.0, 0.0, 0.23393174632452832, 0.0, 43.625, 16005
1.2753009796142578, 50.62150955200195, 4.281282424926758, 0.6990432739257812, 47.56426811218262, 9.2, 49.0, 0.0, 0.23397690283008832, 0.0, 43.687, 15904
1.2259483337402344, 55.779457092285156, 3.864288330078125, 0.6949901580810547, 47.93405532836914, 9.7, 48.968, 0.0, 0.23395521750255951, 1.0, 43.843, 16005
1.119852066040039, 47.87898063659668, 4.12297248840332, 0.6511211395263672, 49.83401298522949, 9.6, 48.843, 0.0, 0.23392358243651748, 0.0, 43.75, 15904
1.361846923828125, 49.76367950439453, 4.6825408935546875, 0.6930828094482422, 50.10867118835449, 9.6, 49.375, 0.0, 0.23403009566290897, 12.5, 44.031, 16005
2.2373199462890625, 46.16999626159668, 3.5266876220703125, 0.6709098815917969, 47.03402519226074, 9.4, 48.937, 0.0, 0.2340747419254683, 0.0, 43.875, 15510
1.2898445129394531, 49.798011779785156, 4.152774810791016, 0.9510517120361328, 49.56650733947754, 8.9, 49.0, 0.0, 0.23413099621629302, 0.0, 43.656, 16005
1.3246536254882812, 46.4777946472168, 3.4990310668945312, 0.7176399230957031, 47.754526138305664, 9.2, 49.593, 0.0, 0.23413393011354694, 0.0, 43.906, 15904
1.4042854309082031, 50.70137977600098, 4.378795623779297, 0.7104873657226562, 47.625064849853516, 9.1, 48.75, 0.0, 0.23417181565634726, 0.0, 43.968, 16005
1.1820793151855469, 44.12722587585449, 3.5762786865234375, 0.6403923034667969, 121.05512619018555, 10.0, 49.187, 0.0, 0.23463422337571158, 0.0, 43.593, 16398
1.1026859283447266, 50.266265869140625, 3.9300918579101562, 0.70953369140625, 78.6287784576416, 15.2, 49.562, 0.0, 0.23429427397650995, 2.6, 43.687, 16399
1.379251480102539, 54.43572998046875, 4.398345947265625, 0.8764266967773438, 51.53608322143555, 10.7, 49.218, 0.0, 0.23419911365688353, 0.0, 43.562, 15904
1.3751983642578125, 44.770002365112305, 4.251956939697266, 0.6661415100097656, 50.85873603820801, 9.5, 49.125, 0.0, 0.23436149849184926, 0.0, 43.75, 15510
1.3523101806640625, 54.21638488769531, 4.0454864501953125, 0.9276866912841797, 50.36211013793945, 9.0, 49.343, 0.0, 0.23439861867014858, 1.2, 43.625, 16005
1.3251304626464844, 48.40731620788574, 4.311800003051758, 0.7305145263671875, 48.51388931274414, 10.4, 49.187, 0.0, 0.234304096154273, 0.0, 43.843, 16005
1.5442371368408203, 54.079532623291016, 4.668951034545898, 0.7534027099609375, 50.57835578918457, 9.2, 48.75, 0.0, 0.2343353485380645, 0.0, 43.937, 16005
1.4696121215820312, 56.94389343261719, 4.166603088378906, 0.6604194641113281, 47.83368110656738, 9.5, 48.687, 0.0, 0.23447796145675398, 0.0, 43.937, 16005
1.3511180877685547, 53.0703067779541, 4.132747650146484, 0.652313232421875, 48.445701599121094, 9.5, 49.406, 0.0, 0.2344056345114079, 0.0, 43.531, 16005
1.1692047119140625, 44.47674751281738, 4.128694534301758, 0.6697177886962891, 48.295021057128906, 8.6, 48.937, 0.0, 0.23440040452065095, 1.7, 43.625, 16005
1.6379356384277344, 49.514055252075195, 5.953550338745117, 0.6990432739257812, 50.000905990600586, 9.8, 49.062, 0.0, 0.23443216714744314, 0.0, 43.968, 16005
1.2059211730957031, 51.522254943847656, 4.186868667602539, 0.9660720825195312, 49.25131797790527, 8.9, 48.906, 0.0, 0.23440372110015534, 0.0, 43.687, 16005
1.1038780212402344, 47.865867614746094, 4.064321517944336, 0.6661415100097656, 49.04460906982422, 10.2, 48.937, 0.0, 0.23436073312734823, 0.0, 43.562, 15904
1.3544559478759766, 55.8018684387207, 3.8313865661621094, 0.7491111755371094, 48.731088638305664, 9.5, 48.968, 0.0, 0.23444160664295569, 0.0, 43.468, 16005
1.1150836944580078, 46.34904861450195, 3.645181655883789, 0.7011890411376953, 48.38752746582031, 9.1, 49.25, 0.0, 0.23443573884844787, 0.0, 43.781, 15904
2.0666122436523438, 52.42300033569336, 3.9415359497070312, 0.7188320159912109, 49.25036430358887, 9.8, 49.156, 0.0, 0.23445640368997533, 0.0, 43.75, 15904
1.5819072723388672, 59.2188835144043, 5.244731903076172, 0.6718635559082031, 50.50778388977051, 9.7, 49.062, 0.0, 0.2344464539514621, 1.1, 43.875, 16005
1.524209976196289, 56.58888816833496, 3.815174102783203, 0.6518363952636719, 48.535823822021484, 9.8, 48.781, 0.0, 0.23448472217651295, 0.0, 43.687, 16005
1.108407974243164, 55.04155158996582, 3.486156463623047, 0.6783008575439453, 47.910213470458984, 9.8, 48.75, 0.0, 0.234463674652735, 0.0, 43.5, 15904
1.8763542175292969, 52.58369445800781, 4.565715789794922, 0.7128715515136719, 49.7889518737793, 8.9, 48.812, 0.0, 0.23440895109091228, 0.0, 43.468, 16005
