pre_process_speed, inference_speed, post_process_speed, man_down_speed, deep_sort_speed,CPU_utilization_rate, CPU_temperature, CPU_power_consumption, GPU_memory_used, GPU_utilization_rate, GPU_temperature, GPU_power_consumption
0.9446144104003906, 52.39152908325195, 26.348352432250977, 1.6720294952392578, 96.10176086425781, 4.2, 30.0, 0.0, 2251.1875, 9, 32, 34.883
0.42557716369628906, 18.722057342529297, 1.9922256469726562, 0.4143714904785156, 40.550947189331055, 7.1, 29.0, 0.0, 2251.1875, 8, 32, 34.883
0.40721893310546875, 18.683910369873047, 1.8725395202636719, 0.3986358642578125, 30.949831008911133, 6.4, 30.0, 0.0, 2251.1875, 8, 32, 35.564
0.3814697265625, 18.576383590698242, 1.8460750579833984, 0.3819465637207031, 50.12321472167969, 8.4, 30.0, 0.0, 2251.1875, 13, 32, 36.272
0.39696693420410156, 20.08509635925293, 21.580219268798828, 0.3826618194580078, 29.964208602905273, 16.2, 30.0, 0.0, 2251.1875, 10, 32, 40.991
0.3857612609863281, 18.6159610748291, 1.8367767333984375, 0.3857612609863281, 29.839277267456055, 9.2, 30.0, 0.0, 2251.1875, 10, 32, 40.297
0.37217140197753906, 18.512964248657227, 1.8122196197509766, 0.3800392150878906, 29.649972915649414, 9.6, 30.0, 0.0, 2251.1875, 15, 32, 41.403
0.36144256591796875, 18.485069274902344, 1.8045902252197266, 0.39458274841308594, 29.064178466796875, 8.0, 30.0, 0.0, 2251.1875, 15, 32, 42.475
0.3724098205566406, 18.47386360168457, 1.8358230590820312, 0.3826618194580078, 29.17766571044922, 8.9, 30.0, 0.0, 2251.1875, 15, 32, 43.194
0.36406517028808594, 18.476009368896484, 1.8172264099121094, 0.37670135498046875, 29.626131057739258, 8.1, 30.0, 0.0, 2251.1875, 15, 32, 46.24
0.3693103790283203, 18.507957458496094, 1.8110275268554688, 0.3921985626220703, 29.082298278808594, 8.1, 30.0, 0.0, 2251.1875, 15, 32, 47.118
0.3712177276611328, 18.492937088012695, 1.8858909606933594, 0.3807544708251953, 29.4492244720459, 8.7, 30.0, 0.0, 2251.1875, 15, 32, 47.227
0.36597251892089844, 18.431425094604492, 1.8286705017089844, 0.38051605224609375, 29.11663055419922, 8.4, 30.0, 0.0, 2251.1875, 15, 32, 44.548
0.3643035888671875, 18.473148345947266, 1.8205642700195312, 0.3802776336669922, 29.579639434814453, 8.0, 29.0, 0.0, 2251.1875, 15, 32, 41.978
0.36835670471191406, 18.494129180908203, 1.8165111541748047, 0.39267539978027344, 29.580354690551758, 8.3, 30.0, 0.0, 2251.1875, 15, 32, 42.965
0.3685951232910156, 18.45264434814453, 1.809835433959961, 0.3800392150878906, 29.1597843170166, 8.2, 30.0, 0.0, 2251.1875, 15, 32, 41.491
0.36406517028808594, 18.454790115356445, 1.7969608306884766, 0.3762245178222656, 30.8992862701416, 7.8, 30.0, 0.0, 2251.1875, 15, 32, 40.503
0.36907196044921875, 18.504619598388672, 1.817464828491211, 0.37932395935058594, 29.656171798706055, 9.4, 30.0, 0.0, 2251.1875, 15, 32, 39.821
0.3745555877685547, 18.41259002685547, 1.82342529296875, 0.377655029296875, 29.043912887573242, 6.6, 30.0, 0.0, 2251.1875, 16, 32, 39.331
0.3592967987060547, 18.41425895690918, 1.863241195678711, 0.3783702850341797, 29.56557273864746, 8.1, 30.0, 0.0, 2251.1875, 16, 32, 38.441
0.37026405334472656, 18.494606018066406, 1.8811225891113281, 0.3762245178222656, 29.218196868896484, 8.1, 30.0, 0.0, 2251.1875, 17, 32, 38.039
0.36716461181640625, 18.504619598388672, 1.8050670623779297, 0.37980079650878906, 29.519319534301758, 9.6, 30.0, 0.0, 2251.1875, 17, 32, 37.356
0.36716461181640625, 18.46599578857422, 1.8298625946044922, 0.37670135498046875, 29.468536376953125, 9.7, 30.0, 0.0, 2251.1875, 16, 32, 37.551
0.36716461181640625, 18.48149299621582, 1.8172264099121094, 0.37932395935058594, 29.549121856689453, 8.0, 30.0, 0.0, 2251.1875, 16, 32, 37.649
0.3681182861328125, 18.470048904418945, 1.8079280853271484, 0.39577484130859375, 29.423952102661133, 8.2, 30.0, 0.0, 2251.1875, 15, 32, 37.746
0.3674030303955078, 18.449783325195312, 1.8346309661865234, 0.3726482391357422, 29.539108276367188, 9.6, 30.0, 0.0, 2251.1875, 15, 32, 37.746
0.36787986755371094, 18.549203872680664, 1.8193721771240234, 0.3497600555419922, 54.53658103942871, 27.3, 30.0, 0.0, 2251.1875, 15, 32, 37.746
0.5321502685546875, 28.60116958618164, 1.840829849243164, 0.3814697265625, 29.68597412109375, 32.4, 30.0, 0.0, 2251.1875, 8, 32, 34.567
0.3783702850341797, 19.946813583374023, 1.9006729125976562, 0.385284423828125, 32.399892807006836, 12.9, 30.0, 0.0, 2251.1875, 8, 32, 35.467
0.3733634948730469, 18.5854434967041, 1.86920166015625, 0.385284423828125, 30.91287612915039, 8.8, 30.0, 0.0, 2251.1875, 15, 32, 35.869
0.37169456481933594, 18.535375595092773, 1.8317699432373047, 0.3769397735595703, 29.598712921142578, 10.5, 30.0, 0.0, 2251.1875, 15, 32, 36.271
0.3662109375, 18.47696304321289, 1.8084049224853516, 0.3726482391357422, 29.027223587036133, 6.5, 30.0, 0.0, 2251.1875, 16, 32, 35.674
0.38051605224609375, 18.504858016967773, 1.9185543060302734, 0.38170814514160156, 29.627084732055664, 8.0, 29.0, 0.0, 2251.1875, 16, 32, 35.467
0.3800392150878906, 18.467426300048828, 1.7979145050048828, 0.37741661071777344, 29.172420501708984, 8.2, 30.0, 0.0, 2251.1875, 16, 32, 35.272
0.36978721618652344, 18.470048904418945, 1.8186569213867188, 0.37789344787597656, 29.341697692871094, 8.5, 30.0, 0.0, 2251.1875, 16, 32, 35.077
0.36907196044921875, 18.4938907623291, 1.8017292022705078, 0.3795623779296875, 29.831886291503906, 8.4, 30.0, 0.0, 2251.1875, 16, 32, 34.98
0.36907196044921875, 18.480777740478516, 1.8558502197265625, 0.37789344787597656, 29.308319091796875, 8.2, 30.0, 0.0, 2251.1875, 16, 32, 34.883
0.37097930908203125, 18.434762954711914, 1.821279525756836, 0.37479400634765625, 29.709339141845703, 9.6, 30.0, 0.0, 2251.1875, 16, 32, 34.785
0.37741661071777344, 18.462419509887695, 1.800537109375, 0.38313865661621094, 29.601573944091797, 8.1, 30.0, 0.0, 2251.1875, 16, 32, 34.785
0.3733634948730469, 18.448352813720703, 1.8618106842041016, 0.39267539978027344, 29.656410217285156, 8.4, 30.0, 0.0, 2251.1875, 16, 32, 34.785
0.37479400634765625, 18.48626136779785, 1.7855167388916016, 0.3809928894042969, 29.293298721313477, 8.3, 30.0, 0.0, 2251.1875, 15, 32, 34.687
0.3826618194580078, 18.49532127380371, 1.8038749694824219, 0.38170814514160156, 29.61254119873047, 9.7, 30.0, 0.0, 2251.1875, 15, 32, 34.687
0.3731250762939453, 18.495559692382812, 1.8358230590820312, 0.37741661071777344, 31.1124324798584, 7.6, 29.0, 0.0, 2251.1875, 15, 32, 34.687
0.3743171691894531, 18.499374389648438, 1.7971992492675781, 0.37670135498046875, 29.574155807495117, 9.3, 30.0, 0.0, 2251.1875, 15, 32, 34.687
0.38123130798339844, 18.489837646484375, 1.8732547760009766, 0.3788471221923828, 29.40511703491211, 7.2, 30.0, 0.0, 2251.1875, 15, 32, 34.59
0.37384033203125, 18.467426300048828, 1.7828941345214844, 0.37789344787597656, 29.95467185974121, 8.7, 31.0, 0.0, 2251.1875, 15, 32, 34.59
0.37026405334472656, 18.436670303344727, 1.7871856689453125, 0.37598609924316406, 29.212236404418945, 8.0, 30.0, 0.0, 2251.1875, 15, 32, 34.59
0.377655029296875, 18.54729652404785, 1.7976760864257812, 0.35381317138671875, 31.658411026000977, 12.0, 30.0, 0.0, 2251.1875, 15, 32, 34.493
0.392913818359375, 21.868467330932617, 12.162446975708008, 0.7386207580566406, 31.416893005371094, 20.5, 31.0, 0.0, 2251.1875, 15, 32, 36.333
0.6661415100097656, 17.393827438354492, 1.5492439270019531, 0.22864341735839844, 25.49290657043457, 16.6, 30.0, 0.0, 2251.1875, 15, 32, 34.575
0.5176067352294922, 17.19975471496582, 1.5680789947509766, 0.22602081298828125, 25.202035903930664, 10.2, 30.0, 0.0, 2251.1875, 15, 32, 34.575
0.4897117614746094, 16.76487922668457, 1.5399456024169922, 0.22077560424804688, 24.297237396240234, 8.1, 30.0, 0.0, 2251.1875, 15, 32, 34.59
0.4973411560058594, 16.766786575317383, 1.6143321990966797, 0.21767616271972656, 24.344444274902344, 8.7, 30.0, 0.0, 2251.1875, 15, 32, 34.493
0.49996376037597656, 16.62158966064453, 1.5840530395507812, 0.22172927856445312, 24.42145347595215, 8.5, 30.0, 0.0, 2251.1875, 15, 32, 42.185
0.47135353088378906, 16.553640365600586, 1.5938282012939453, 0.217437744140625, 24.224042892456055, 8.6, 30.0, 0.0, 2251.1875, 15, 32, 47.118
0.4794597625732422, 16.644954681396484, 1.5850067138671875, 0.2162456512451172, 25.305986404418945, 7.9, 30.0, 0.0, 2251.1875, 15, 32, 43.561
0.7047653198242188, 19.339561462402344, 1.9545555114746094, 0.3802776336669922, 33.490896224975586, 10.6, 30.0, 0.0, 2251.1875, 15, 32, 40.698
0.4181861877441406, 23.90146255493164, 7.29823112487793, 0.3807544708251953, 31.200170516967773, 20.7, 29.0, 0.0, 2251.1875, 15, 32, 42.685
0.4131793975830078, 23.697853088378906, 1.8055438995361328, 0.37407875061035156, 30.55882453918457, 17.4, 31.0, 0.0, 2251.1875, 15, 32, 45.128
0.38552284240722656, 18.54109764099121, 1.8019676208496094, 0.39315223693847656, 29.346227645874023, 8.0, 31.0, 0.0, 2251.1875, 15, 32, 39.902
0.7596015930175781, 18.963336944580078, 2.229452133178711, 0.385284423828125, 30.144214630126953, 7.9, 30.0, 0.0, 2251.1875, 15, 32, 34.493
0.37384033203125, 18.64027976989746, 1.8107891082763672, 0.38743019104003906, 29.43706512451172, 8.0, 30.0, 0.0, 2251.1875, 15, 32, 36.369
0.37789344787597656, 19.646644592285156, 1.8649101257324219, 0.3743171691894531, 29.83570098876953, 10.1, 30.0, 0.0, 2251.1875, 15, 32, 36.869
0.3802776336669922, 18.466949462890625, 1.8086433410644531, 0.37598609924316406, 34.09409523010254, 7.7, 30.0, 0.0, 2251.1875, 15, 32, 40.906
0.3771781921386719, 18.711090087890625, 1.6326904296875, 0.37598609924316406, 34.09409523010254, 7.8, 30.0, 0.0, 2251.1875, 15, 32, 43.182
