pre_process_speed, inference_speed, post_process_speed, man_down_speed, deep_sort_speed,CPU_utilization_rate, CPU_temperature, CPU_power_consumption, GPU_memory_used, GPU_utilization_rate, GPU_temperature, GPU_power_consumption
3.631114959716797, 964.6146297454834, 3.067493438720703, 1.1272430419921875, 1021.5296745300293, 74.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6301612854003906, 959.6455097198486, 3.1783580780029297, 1.1327266693115234, 1019.4282531738281, 74.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6602020263671875, 966.2210941314697, 3.081798553466797, 1.1353492736816406, 4643.810510635376, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7229061126708984, 956.0761451721191, 3.190755844116211, 1.1773109436035156, 1016.1299705505371, 74.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626585006713867, 950.0648975372314, 3.1104087829589844, 1.1587142944335938, 1399.8839855194092, 73.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6306381225585938, 1090.5122756958008, 3.2148361206054688, 1.2333393096923828, 2342.454433441162, 74.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6242008209228516, 1456.5496444702148, 3.1566619873046875, 1.1396408081054688, 2095.771312713623, 78.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.630399703979492, 961.0040187835693, 3.1919479370117188, 1.1432170867919922, 1040.2791500091553, 72.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6323070526123047, 963.3467197418213, 3.126382827758789, 1.1382102966308594, 1040.6463146209717, 74.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6232471466064453, 956.505298614502, 3.169536590576172, 1.176595687866211, 1041.0230159759521, 73.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6270618438720703, 1035.9065532684326, 3.1397342681884766, 1.1386871337890625, 1040.4646396636963, 74.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.628969192504883, 1088.6285305023193, 3.293275833129883, 1.2164115905761719, 1045.1149940490723, 75.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7183761596679688, 953.5186290740967, 3.1011104583740234, 1.1394023895263672, 2907.3400497436523, 75.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.629922866821289, 952.3122310638428, 3.2243728637695312, 1.0688304901123047, 439.41426277160645, 82.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6497116088867188, 1020.9486484527588, 3.1511783599853516, 1.1444091796875, 3420.642375946045, 76.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6232471466064453, 952.5279998779297, 3.269195556640625, 1.1713504791259766, 1063.1365776062012, 74.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6461353302001953, 950.2811431884766, 3.1752586364746094, 1.1706352233886719, 4273.127555847168, 74.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6318302154541016, 955.4193019866943, 3.1976699829101562, 1.138448715209961, 1171.518325805664, 73.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.632783889770508, 957.0379257202148, 3.1409263610839844, 1.1429786682128906, 1227.3612022399902, 74.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6318302154541016, 960.6654644012451, 3.167867660522461, 1.1410713195800781, 1029.7625064849854, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.655672073364258, 961.505651473999, 3.1425952911376953, 1.1415481567382812, 1209.3250751495361, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6318302154541016, 961.3072872161865, 3.21197509765625, 1.1472702026367188, 1030.19118309021, 74.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6301612854003906, 959.6977233886719, 3.1931400299072266, 1.1522769927978516, 1029.6258926391602, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6313533782958984, 1323.1701850891113, 3.177642822265625, 1.1539459228515625, 1028.95188331604, 77.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6554336547851562, 951.6587257385254, 3.1342506408691406, 1.1475086212158203, 1143.3398723602295, 73.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.631591796875, 956.017255783081, 3.2110214233398438, 1.1646747589111328, 1036.7023944854736, 73.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.630399703979492, 955.4109573364258, 3.2143592834472656, 1.1606216430664062, 1037.8901958465576, 73.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.648996353149414, 958.4088325500488, 3.1795501708984375, 1.1653900146484375, 1038.0456447601318, 73.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6296844482421875, 955.885648727417, 3.2091140747070312, 1.1637210845947266, 1039.700984954834, 72.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7250518798828125, 1517.7927017211914, 3.138303756713867, 1.1136531829833984, 1003.1366348266602, 77.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.646373748779297, 955.5459022521973, 3.1092166900634766, 1.1234283447265625, 1010.0913047790527, 73.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625154495239258, 950.1254558563232, 3.0145645141601562, 1.0957717895507812, 1008.610725402832, 72.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6225318908691406, 953.2999992370605, 3.004789352416992, 1.0950565338134766, 998.4581470489502, 72.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626585006713867, 952.9826641082764, 3.057241439819336, 1.0952949523925781, 1096.146821975708, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627300262451172, 958.268404006958, 3.076791763305664, 1.0557174682617188, 432.8584671020508, 83.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.653287887573242, 955.6572437286377, 3.131389617919922, 1.1279582977294922, 1019.6034908294678, 74.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625631332397461, 958.6644172668457, 3.106832504272461, 1.1219978332519531, 1768.812656402588, 75.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6301612854003906, 1156.1789512634277, 3.0946731567382812, 1.1279582977294922, 1207.2570323944092, 74.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6258697509765625, 1371.6487884521484, 3.064870834350586, 1.1692047119140625, 1204.209327697754, 76.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6127567291259766, 946.5599060058594, 2.983570098876953, 1.1010169982910156, 993.5455322265625, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6139488220214844, 945.0216293334961, 3.000974655151367, 1.0986328125, 2043.4882640838623, 74.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.612995147705078, 951.718807220459, 2.990245819091797, 1.100778579711914, 1266.7956352233887, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6325454711914062, 968.2309627532959, 3.007173538208008, 1.0981559753417969, 989.361047744751, 73.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6122798919677734, 944.2694187164307, 2.950906753540039, 1.031637191772461, 413.5315418243408, 83.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.610372543334961, 945.4803466796875, 2.9823780059814453, 1.0960102081298828, 4585.560321807861, 74.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7450790405273438, 1154.0617942810059, 3.223419189453125, 1.1532306671142578, 1039.945125579834, 73.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625154495239258, 957.0229053497314, 3.033876419067383, 1.1355876922607422, 1008.7766647338867, 72.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626108169555664, 956.9058418273926, 3.029346466064453, 1.1005401611328125, 1008.1267356872559, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625154495239258, 967.6609039306641, 3.027677536010742, 1.0993480682373047, 1015.9356594085693, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627777099609375, 959.3114852905273, 3.088712692260742, 1.0986328125, 3225.36563873291, 75.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6461353302001953, 953.439474105835, 3.0863285064697266, 1.161336898803711, 1016.6029930114746, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6253929138183594, 960.810661315918, 2.548694610595703, 1.161336898803711, 1016.6029930114746, 77.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625154495239258, 1231.1148643493652, 3.103017807006836, 1.1284351348876953, 1342.8852558135986, 76.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.648996353149414, 2208.081007003784, 3.110647201538086, 1.134634017944336, 1042.13285446167, 81.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6323070526123047, 960.289478302002, 3.106832504272461, 1.1265277862548828, 1025.3393650054932, 73.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.650188446044922, 1175.9989261627197, 3.1130313873291016, 1.1296272277832031, 1021.6960906982422, 75.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6301612854003906, 959.975004196167, 3.106355667114258, 1.1315345764160156, 2317.079782485962, 74.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.631591796875, 953.3023834228516, 3.148317337036133, 1.1508464813232422, 1032.9513549804688, 73.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627777099609375, 996.1154460906982, 3.1626224517822266, 1.1577606201171875, 1422.4047660827637, 73.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6292076110839844, 987.2071743011475, 3.149271011352539, 1.0788440704345703, 444.9577331542969, 84.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6280155181884766, 954.693078994751, 3.111600875854492, 1.0724067687988281, 467.0217037200928, 83.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6280155181884766, 1032.9136848449707, 3.221750259399414, 1.2354850769042969, 1032.9196453094482, 74.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.631114959716797, 965.667724609375, 3.292560577392578, 1.1889934539794922, 1029.287338256836, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.725767135620117, 957.1647644042969, 3.0846595764160156, 1.0585784912109375, 444.9937343597412, 83.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.628253936767578, 958.5926532745361, 3.084421157836914, 1.0616779327392578, 601.1829376220703, 83.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.628253936767578, 1227.96630859375, 3.107309341430664, 1.142740249633789, 1051.0904788970947, 76.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6475658416748047, 1493.7925338745117, 3.1485557556152344, 1.1317729949951172, 1036.3750457763672, 78.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6504268646240234, 953.343391418457, 3.1054019927978516, 1.123189926147461, 1039.0193462371826, 73.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6308765411376953, 1445.8954334259033, 3.129720687866211, 1.131296157836914, 1057.2762489318848, 77.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627300262451172, 953.8233280181885, 3.141641616821289, 1.1243820190429688, 1046.6811656951904, 73.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.648042678833008, 1028.2740592956543, 3.2482147216796875, 1.188039779663086, 1034.4877243041992, 74.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6509037017822266, 955.9602737426758, 3.133058547973633, 1.1286735534667969, 1035.2208614349365, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6306381225585938, 951.7323970794678, 3.0944347381591797, 1.1241436004638672, 6746.715784072876, 74.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.734111785888672, 1717.1673774719238, 3.2095909118652344, 1.1413097381591797, 1197.0171928405762, 77.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627300262451172, 946.4089870452881, 3.1228065490722656, 1.1332035064697266, 2179.926633834839, 74.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.628969192504883, 951.0219097137451, 3.130674362182617, 1.0552406311035156, 466.5863513946533, 83.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6454200744628906, 1506.7672729492188, 3.090381622314453, 1.0561943054199219, 667.2790050506592, 86.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627300262451172, 975.0339984893799, 3.0813217163085938, 1.104593276977539, 1016.146183013916, 74.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6461353302001953, 956.3329219818115, 3.116607666015625, 1.1093616485595703, 2996.791124343872, 75.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.616809844970703, 1734.1513633728027, 3.180265426635742, 1.1169910430908203, 1273.5486030578613, 78.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.634929656982422, 992.1138286590576, 3.045320510864258, 1.0981559753417969, 8702.241659164429, 74.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7221908569335938, 1139.1100883483887, 3.3097267150878906, 1.1758804321289062, 1401.2205600738525, 75.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.628969192504883, 1014.5087242126465, 3.1843185424804688, 1.165628433227539, 1144.7300910949707, 73.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6263465881347656, 954.6470642089844, 3.0922889709472656, 1.1277198791503906, 1014.4729614257812, 73.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.631114959716797, 952.1570205688477, 3.090381622314453, 1.1141300201416016, 2603.5144329071045, 73.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6313533782958984, 952.3088932037354, 3.1752586364746094, 1.1382102966308594, 2797.6479530334473, 75.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.643035888671875, 945.446252822876, 3.103017807006836, 1.0895729064941406, 3877.082109451294, 74.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6427974700927734, 1268.730640411377, 3.1392574310302734, 1.0807514190673828, 625.612735748291, 82.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.731250762939453, 960.5057239532471, 3.0062198638916016, 1.0912418365478516, 1331.7945003509521, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6466121673583984, 956.0952186584473, 3.0243396759033203, 1.0194778442382812, 425.7981777191162, 85.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6420822143554688, 960.4778289794922, 3.031492233276367, 1.092672348022461, 1464.5063877105713, 74.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.629922866821289, 955.0120830535889, 2.9773712158203125, 1.0983943939208984, 998.4915256500244, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6115646362304688, 957.0939540863037, 2.9702186584472656, 1.1353492736816406, 991.3723468780518, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6118030548095703, 1371.4425563812256, 2.980947494506836, 1.1005401611328125, 992.7873611450195, 76.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6118030548095703, 954.6289443969727, 2.978801727294922, 1.1050701141357422, 989.6748065948486, 73.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.608226776123047, 1434.1151714324951, 3.0345916748046875, 1.102447509765625, 992.6531314849854, 77.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.615140914916992, 958.5089683532715, 3.1304359436035156, 1.1930465698242188, 997.0026016235352, 72.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.612041473388672, 956.6638469696045, 3.020763397216797, 1.100778579711914, 1004.3160915374756, 73.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6427974700927734, 956.2442302703857, 3.0536651611328125, 1.0960102081298828, 1287.588119506836, 73.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7436485290527344, 1007.0862770080566, 3.231048583984375, 1.1446475982666016, 2549.6463775634766, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6268234252929688, 956.1731815338135, 3.1113624572753906, 1.1332035064697266, 3962.8801345825195, 74.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625631332397461, 959.0692520141602, 3.1075477600097656, 1.132965087890625, 1025.010108947754, 73.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6187171936035156, 1148.6115455627441, 3.1228065490722656, 1.1749267578125, 1023.8535404205322, 75.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6306381225585938, 959.414005279541, 3.125905990600586, 1.1353492736816406, 1029.7188758850098, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.642559051513672, 960.63232421875, 3.1363964080810547, 1.1284351348876953, 1027.1899700164795, 73.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6258697509765625, 958.7299823760986, 3.0956268310546875, 1.1317729949951172, 1025.2459049224854, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6401748657226562, 1939.2375946044922, 3.151416778564453, 1.1332035064697266, 1015.7301425933838, 80.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6280155181884766, 956.061840057373, 3.093242645263672, 1.129150390625, 1388.1821632385254, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6268234252929688, 1627.2518634796143, 3.278017044067383, 1.1622905731201172, 433.40182304382324, 88.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6551952362060547, 967.9183959960938, 3.1495094299316406, 1.0991096496582031, 564.0771389007568, 83.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7305355072021484, 1160.1743698120117, 2.4611949920654297, 1.0991096496582031, 564.0771389007568, 81.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.639698028564453, 1040.6017303466797, 3.086566925048828, 1.1217594146728516, 1044.0301895141602, 74.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6427974700927734, 953.505277633667, 3.012418746948242, 1.1355876922607422, 1020.7366943359375, 73.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6268234252929688, 951.462984085083, 3.0319690704345703, 1.1205673217773438, 1021.8794345855713, 73.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6280155181884766, 950.0916004180908, 3.0515193939208984, 1.1036396026611328, 1020.6851959228516, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.648996353149414, 951.7581462860107, 3.0100345611572266, 1.1060237884521484, 1126.7821788787842, 73.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6427974700927734, 950.2789974212646, 3.016233444213867, 1.1026859283447266, 1020.2991962432861, 73.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6439895629882812, 949.3751525878906, 3.053903579711914, 1.1069774627685547, 1019.9410915374756, 72.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.651142120361328, 955.3756713867188, 3.1003952026367188, 1.1038780212402344, 1044.3143844604492, 74.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6253929138183594, 950.3703117370605, 3.0355453491210938, 1.1048316955566406, 1021.7442512512207, 72.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626585006713867, 1696.3157653808594, 3.0641555786132812, 1.1153221130371094, 1096.799373626709, 79.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6270618438720703, 954.8606872558594, 3.0341148376464844, 1.1165142059326172, 1020.1554298400879, 73.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.644227981567383, 1029.6695232391357, 3.0689239501953125, 1.1069774627685547, 1173.7010478973389, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6275386810302734, 948.5137462615967, 3.1282901763916016, 1.1043548583984375, 1020.4665660858154, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.62396240234375, 1019.1969871520996, 3.0717849731445312, 1.0962486267089844, 1021.9807624816895, 73.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6270618438720703, 956.6466808319092, 3.2498836517333984, 1.1615753173828125, 1025.4499912261963, 72.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7174224853515625, 955.5890560150146, 3.095388412475586, 1.1343955993652344, 1039.0141010284424, 72.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6475658416748047, 951.9343376159668, 3.1113624572753906, 1.1279582977294922, 1034.181833267212, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6478042602539062, 959.841251373291, 3.084897994995117, 1.1563301086425781, 1296.7488765716553, 73.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.628253936767578, 954.8690319061279, 3.1425952911376953, 1.15966796875, 2083.3353996276855, 74.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6275386810302734, 955.8727741241455, 3.1294822692871094, 1.2006759643554688, 1058.530569076538, 74.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.632783889770508, 952.5907039642334, 3.1332969665527344, 1.1510848999023438, 2812.3714923858643, 74.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626108169555664, 987.6453876495361, 3.1137466430664062, 1.1780261993408203, 1057.4350357055664, 73.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6458969116210938, 953.6733627319336, 3.126859664916992, 1.196146011352539, 2802.3810386657715, 74.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6296844482421875, 958.275318145752, 3.24249267578125, 1.1456012725830078, 1044.1584587097168, 73.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6504268646240234, 957.4997425079346, 3.1630992889404297, 1.0709762573242188, 585.6921672821045, 83.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6563873291015625, 968.6298370361328, 3.37982177734375, 1.2118816375732422, 2795.4208850860596, 75.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.7250518798828125, 959.2256546020508, 3.211498260498047, 1.207113265991211, 1041.5723323822021, 73.3, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.625631332397461, 954.4863700866699, 3.042459487915039, 1.1050701141357422, 1008.033037185669, 72.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.622770309448242, 954.2105197906494, 3.0281543731689453, 1.119852066040039, 1115.6768798828125, 73.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.624439239501953, 952.3670673370361, 3.0450820922851562, 1.0275840759277344, 426.12719535827637, 85.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6296844482421875, 953.1664848327637, 3.0879974365234375, 1.0318756103515625, 576.3254165649414, 84.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627300262451172, 954.1418552398682, 3.011941909790039, 1.0371208190917969, 424.2982864379883, 84.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6461353302001953, 955.0907611846924, 3.035306930541992, 1.088857650756836, 432.1010112762451, 85.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6296844482421875, 956.3548564910889, 2.5179386138916016, 1.088857650756836, 432.1010112762451, 77.8, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6292076110839844, 957.6492309570312, 3.084421157836914, 1.0573863983154297, 2191.12229347229, 82.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627777099609375, 952.4011611938477, 3.1168460845947266, 1.050710678100586, 2191.12229347229, 77.9, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6280155181884766, 959.3307971954346, 2.5734901428222656, 1.050710678100586, 2191.12229347229, 76.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.627300262451172, 957.0324420928955, 3.103971481323242, 1.0743141174316406, 467.9856300354004, 83.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6313533782958984, 955.4474353790283, 2.470731735229492, 1.0743141174316406, 467.9856300354004, 77.7, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6263465881347656, 956.6395282745361, 2.995729446411133, 1.125335693359375, 1030.1172733306885, 74.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6258697509765625, 1029.7660827636719, 2.8967857360839844, 1.024007797241211, 427.032470703125, 85.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.643512725830078, 957.9386711120605, 2.4764537811279297, 1.024007797241211, 427.032470703125, 77.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.62396240234375, 961.2879753112793, 2.5184154510498047, 1.024007797241211, 427.032470703125, 77.4, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6513805389404297, 957.3640823364258, 2.4406909942626953, 1.024007797241211, 427.032470703125, 77.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6270618438720703, 953.7475109100342, 2.4781227111816406, 1.024007797241211, 427.032470703125, 78.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.62396240234375, 960.9122276306152, 2.469301223754883, 1.024007797241211, 427.032470703125, 78.0, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6249160766601562, 953.93967628479, 2.4340152740478516, 1.024007797241211, 427.032470703125, 78.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626585006713867, 1170.4373359680176, 2.5014877319335938, 1.024007797241211, 427.032470703125, 80.5, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6470890045166016, 1025.4480838775635, 2.4580955505371094, 1.024007797241211, 427.032470703125, 78.2, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.626108169555664, 956.021785736084, 2.4709701538085938, 1.024007797241211, 427.032470703125, 77.1, 0,0.0,0.0,0.0,0.0,0.0,0.0
3.6232471466064453, 954.094648361206, 2.4938583374023438, 1.024007797241211, 427.032470703125, 77.6, 0,0.0,0.0,0.0,0.0,0.0,0.0
